#	Genetic ID	Master ID	Skeletal code	Skeletal element	Year data from this individual was first published [for a present-day individuals we give the data of the data reported here; missing GreenScience 2010 (Vi33.15, Vi33.26), Olalde2018 (I2657), RasmussenNature2010 (Australian)]	Publication	Method for Determining Date; unless otherwise specified, calibrations use 95.4% intervals from OxCal v4.4.2 Bronk Ramsey (2009); r5; Atmospheric data from Reimer et al (2020)	Date mean in BP in years before 1950 CE [OxCal mu for a direct radiocarbon date, and average of range for a contextual date]	Date standard deviation in BP [OxCal sigma for a direct radiocarbon date, and standard deviation of the uniform distribution between the two bounds for a contextual date]	Full Date One of two formats. (Format 1) 95.4% CI calibrated radiocarbon age (Conventional Radiocarbon Age BP, Lab number) e.g. 2624-2350 calBCE (3990±40 BP, Ua-35016). (Format 2) Archaeological context range, e.g. 2500-1700 BCE	Age at Death from physical anthropology	Group ID	Locality	Political Entity	Lat.	Long.	Pulldown Strategy	Data source	No. Libraries	1240k coverage (taken from original pulldown where possible)	SNPs hit on autosomal targets (Computed using easystats on 1240k snpset)	SNPs hit on autosomal targets (Computed using easystats on HO snpset)	Molecular Sex	Family ID and position within family	Y haplogroup (manual curation in terminal mutation format)	Y haplogroup (manual curation in ISOGG format)	mtDNA coverage (merged data)	mtDNA haplogroup if >2x or published	mtDNA match to consensus if >2x (merged data)	Damage rate in first nucleotide on sequences overlapping 1240k targets (merged data)	Sex ratio [Y/(Y+X) counts] (merged data)	Library type (minus=no.damage.correction, half=damage.retained.at.last.position, plus=damage.fully.corrected, ds=double.stranded.library.preparation, ss=single.stranded.library.preparation)	Libraries	ASSESSMENT	"ASSESSMENT WARNINGS (Xcontam interval is listed if lower bound is >0.005, ""QUESTIONABLE"" if lower bound is 0.01-0.02, ""QUESTIONABLE_CRITICAL"" or ""FAIL"" if lower bound is >0.02) (mtcontam confidence interval is listed if coverage >2 and upper bound is <0."
1636	HG00657.SG	HG00657	..	..	..	1KGPhase3	Modern	0	0	present	..	CHS.SG	Southern Han	China	..	..	1240K pulldown padded to 3.2M snpset	Shotgun	..	..	1110636	573348	F	n/a (no relatives detected)	n/a (female)	n/a (female)	..	..	..	..	..	..	..	PASS	..
14588	NA12045.DG	NA12045	..	..	..	1KGPhase3	Modern	0	0	present	..	CEU.DG	Utah	USA	40.760833	-111.891111	1240K pulldown padded to 3.2M snpset	Shotgun.diploid	..	..	858549	430603	M	n/a (no relatives detected)	..	..	..	..	..	..	..	..	..	PASS_MAYBE_REPLACE_IN_FUTURE_WITH_LESS_FILTERED_VERSION_WITH_MORE_SNPS_COVERED	..
12535	I11028	I11028	UZ-BST-009 (Site ?, 58-21, 119-4)	petrous	2019	NarasimhanPattersonScience2019	Direct: IntCal20	5099	108	3332-2937 calBCE (4445±25 BP, PSUAMS-4780)	..	Uzbekistan_Bustan_Eneolithic	Bustan	Uzbekistan	37.666667	67	Repulldown on 3.2M snpset	1240K	1	1.127197	632725	331528	M	n/a (no relatives detected)	..	..	177.3	W1+119	[0.951,0.977]	0.198	0.392	ds.half	S11028.E1.L1	PASS	mtcontam=[0.951,0.977]
9098	HG03640.SG	HG03640	..	..	..	1KGPhase3	Modern	0	0	present	..	PJL.SG	..	Pakistan	31.549722	74.343611	1240K pulldown padded to 3.2M snpset	Shotgun	..	..	1147244	591987	F	n/a (no relatives detected)	n/a (female)	n/a (female)	..	..	..	..	..	..	..	PASS	..
6576	I16183	I16183	2526 (T. E)	petrous	2020	FernandesNatureEcologyEvolution2020	Direct: IntCal20	5164	76	3346-3098 calBCE (4500±25 BP, PSUAMS-6935)	..	Italy_Sardinia_N	Sardinia, Anghelu Ruju	Italy	40.626667	8.323056	Repulldown on 3.2M snpset	1240K	1	0.169979	176171	92924	F	n/a (no relatives detected)	n/a (female)	n/a (female)	20.79	J2a1a1	[0.978,0.998]	0.157	0.009	ss.half	S16183.Y1.E1.L1	PASS	..
14394	HG00404.DG	HG00404	..	..	..	1KGPhase3	Modern	0	0	present	..	CHS.DG	Southern Han	China	..	..	1240K pulldown padded to 3.2M snpset	Shotgun.diploid	..	..	858519	430598	F	n/a (no relatives detected)	n/a (female)	n/a (female)	..	..	..	..	..	..	..	PASS_MAYBE_REPLACE_IN_FUTURE_WITH_LESS_FILTERED_VERSION_WITH_MORE_SNPS_COVERED	..
1442	MGS-M7R_noUDG	MGS-M7R	..	tooth	2020	NingNatureCommunications2020	Context: Archaeological - Period	1800	58	50-250 CE 	..	China_AR_Xianbei_IA	Inner Mongolia, Hulunbuir, Mogushan Xianbei site 	China 	46.8613	119.655	Repulldown on 3.2M snpset	1240K	1	0.241	113083	61101	M	China, Inner Mongolia, Hulunbuir, Mogushan Xianbei site  Family A (2 members) (MGS-M7L-MGS-M7R are 1d rels)	..	C2b1a1b1b	46.471	C4a1a4a	..	..	0.510765	ds.minus	..	PASS	..
14867	NA18942.DG	NA18942	..	..	..	1KGPhase3	Modern	0	0	present	..	JPT.DG	Tokyo	Japan	37.85001	139.001	1240K pulldown padded to 3.2M snpset	Shotgun.diploid	..	..	858526	430600	F	n/a (no relatives detected)	n/a (female)	n/a (female)	..	..	..	..	..	..	..	PASS_MAYBE_REPLACE_IN_FUTURE_WITH_LESS_FILTERED_VERSION_WITH_MORE_SNPS_COVERED	..
16407	PLE-57.SG	PLE-57	PLEper57(57)	petrous	2022	MarotiTorokCurrBio2022	Context:Archaeological-period	975	14	950-1000 CE	adult 	Hungary_Conqueror_Commoner	Hajdú-Bihar County, Püspökladány-Eperjesvölgy	Hungary	47.36822	21.12072	NativePulldownon3.2Msnpset	Shotgun	2	..	1042387	546676	F	n/a(norelativesdetected)	..	..	103.991	J2b1c	..	0.216	0.004	ds.half,ds.half	PPLE57-G9901_S7_L001:PPLE57-G9901_S7_L002	PASS	..
8635	I12146	I12146	565 (Grave 146, Individual 2 (A) in a double burial)	petrous	2019	NarasimhanPattersonScience2019	Context: Archaeological - Period	2850	58	1000-800 BCE	..	Pakistan_Katelai_IA	Swat Valley, Katelai	Pakistan	34.765842	72.349133	Repulldown on 3.2M snpset	1240K	1	1.402474	608681	325888	F	n/a (no relatives detected)	n/a (female)	n/a (female)	383.2	HV18	[0.982,0.998]	0.208	0.011	ds.half	S12146.Y1.E1.L1	PASS	..
2940	I14540	I14540	TB 159, R6050/11	petrous	2022	GretzingerNature2022	Context: Archaeological - Period	1350	58	500-700 CE	..	England_EarlyMedieval_father.I14541	England, Sussex, Bishopstone, Rookery Hill	United Kingdom	50.789115	0.082351	Repulldown on 3.2M snpset	1240K	1	0.024699	27909	14827	M	United Kingdom, England, Sussex, Bishopstone, Rookery Hill Family A (3 members) (I14540 and I14541 are father and daughter, and both are 2nd or 3rd degree relatives of I14534)	..	..	2.991	X2b5	[0.906,0.996]	0.103	0.417	ds.half	S14540.Y1.E1.L1	PASS	..
15494	HG03907.DG	HG03907	..	..	..	1KGPhase3	Modern	0	0	present	..	BEB.DG	Bengalis	Bangladesh	23.763889	90.388889	1240K pulldown padded to 3.2M snpset	Shotgun.diploid	..	..	858528	430597	F	n/a (no relatives detected)	n/a (female)	n/a (female)	..	..	..	..	..	..	..	PASS_MAYBE_REPLACE_IN_FUTURE_WITH_LESS_FILTERED_VERSION_WITH_MORE_SNPS_COVERED	..
8978	I1479	I1479	MS4, Los Molinos	tooth (molar)	2020	NakatsukaCell2020	Direct (WARNING TO MARINE CALIBRATE IN SHCal20): SHCal13 manual calibration by Brendan Culleton	550	29	1325-1425 calCE (595±15 BP, PSUAMS-1605)	..	Peru_Palpa_LIP_550BP	Ica, Palpa, Los Molinos	Peru	-14.516709000000001	-75.168961999999993	Repulldown on 3.2M snpset	1240K	1	0.885	575117	309217	F	n/a (no relatives detected)	n/a (female)	n/a (female)	255	R	[0.981,0.990]	0.05	0.012	ds.half	S1479.L1	PASS	..
13549	NA18557.DG	NA18557	..	..	..	1KGPhase3	Modern	0	0	present	..	CHB.DG	Han, Beijing	China	39.916667	116.383333	1240K pulldown padded to 3.2M snpset	Shotgun.diploid	..	..	858497	430598	M	n/a (no relatives detected)	..	..	..	..	..	..	..	..	..	PASS_MAYBE_REPLACE_IN_FUTURE_WITH_LESS_FILTERED_VERSION_WITH_MORE_SNPS_COVERED	..
15105	NA20863.DG	NA20863	..	..	..	1KGPhase3	Modern	0	0	present	..	GIH.DG	Gujaratis, Houston Texas	USA	..	..	1240K pulldown padded to 3.2M snpset	Shotgun.diploid	..	..	858536	430602	M	n/a (no relatives detected)	..	..	..	..	..	..	..	..	..	PASS_MAYBE_REPLACE_IN_FUTURE_WITH_LESS_FILTERED_VERSION_WITH_MORE_SNPS_COVERED	..
15117	HG04235.DG	HG04235	..	..	..	1KGPhase3	Modern	0	0	present	..	ITU.DG	Telugu sampled from United Kingdom	India	..	..	1240K pulldown padded to 3.2M snpset	Shotgun.diploid	..	..	858518	430604	M	n/a (no relatives detected)	..	..	..	..	..	..	..	..	..	PASS_MAYBE_REPLACE_IN_FUTURE_WITH_LESS_FILTERED_VERSION_WITH_MORE_SNPS_COVERED	..
2611	VK327_noUDG.SG	VK327	Denmark_Ribe 6; Denmark_Ribe_K1586	petrous	2020	MargaryanWillerslevNature2020	Direct (WARNING CHECK IF MARINE CORRECTION REQUIRED): IntCal20)	979	40	894-1025 calCE (1070±27 BP, AAR-20104)	..	Denmark_Viking.SG	Jutland, Ribe	Denmark	55.33	8.76	Repulldown on 3.2M snpset	Shotgun	..	1.16	688537	360239	M	n/a (no relatives detected)	..	I1a2a1a1a1a	65	H6a1a5	..	..	..	ds.minus	..	PASS	..
11973	I5744	I5744	Grave MD.5	petrous	2022	LazaridisAlpaslanRoodenbergScience2022	Context: Archaeological - Period	4700	144	3000-2500 BCE	adult 	Turkey_EBA	Devret Höyük (Black Sea, Amasya, Suluova, Kanatpınar)	Turkey	40.69	35.56	Repulldown on 3.2M snpset	1240K	5	0.491299	392659	205991	F	Turkey, Black Sea, Amasya, Suluova, Kanatp�nar, Devret H�y�k Family A (2 membres) (I7098 is possibly a 1st degree relative of I5744)	n/a (female)	n/a (female)	..	..	..	0.42	0.012	ds.half,ss.half,ss.half,ss.half,ss.half	S5744.E1.L1,S5744.Y1.E1.L1,S5744.Y1.E2.L1,S5744.Y1.E3.L1,S5744.Y1.E4.L1	PASS	..
7256	KNT005	KNT005	KNT005.A	..	2021	GnecchiRusconeScienceAdvances2021	Direct: IntCal20 (WARNING: Missing lab code)	1622	43	255-402 calCE (1724±12 BP)	..	Kazakhstann_OtrarCulture_LIA_o	South Kazakhstan, Otrar, Konyrtobe Burial Ground, mound 1	Kazakhstan	41.41	68.8	Repulldown on 3.2M snpset	1240K	1	3.289232	962209	513175	M	n/a (no relatives detected)	..	..	44.8876	U5a1a1	..	0.067448	..	..	KNT005.A0101	PASS	..
6838	S_Iraqi_Jew-2.DG	IraqiJew4291	IraqiJew4291		2016	MallickNature2016	Modern	0	0	present	..	Jew_Iraqi.DG	migrants_collected_in_Israel	Iraq	33.333333	44.433333	1240K pulldown padded to 3.2M snpset	Shotgun.diploid	1	46.39	1119252	584251	M	n/a (no relatives detected)	..	..	..	..	..	..	..	..	S_Iraqi_Jew-2	PASS	..
12804	NA19093.SG	NA19093	..	..	..	1KGPhase3	Modern	0	0	present	..	YRI.SG	Ibadan	Nigeria	7.396389	3.916667	1240K pulldown padded to 3.2M snpset	Shotgun	..	..	1128226	582177	F	n/a (no relatives detected)	n/a (female)	n/a (female)	..	..	..	..	..	..	..	PASS	..
11818	ALA017	ALA017	32.57, Locus 164, AT 10070	petrous	2020	SkourtaniotiCell2020	Direct: IntCal20	3478	35	1611-1456 calBCE (3264±23 BP, MAMS-33685)	..	Turkey_Alalakh_MLBA	Hatay Province, Tell Atchana/Alalakh	Turkey	36.23778	36.38472	Repulldown on 3.2M snpset	1240K	1	0.995827	534085	296822	F	n/a (no relatives detected)	n/a (female)	n/a (female)	..	U1a1d	[0.96,1]	0.14	..	ds.half	..	PASS	..
6510	S1252	I0209	SuB9	Tooth	2020	MarcusNatureCommunications2020	Context: Archaeological - Period	3650	58	1800-1600 BCE	..	Italy_Sardinia_EBA	Sardinia, Seulo, CA, Su Grutta ’e is Bittuleris	Italy	39.866667	9.233333	Repulldown on 3.2M snpset	1240K	1	0.472508	393068	213596	M	n/a (no relatives detected)	..	..	325.1	X2b3	[0.98,1.00]	0.08	..	ds.half	I0209_S1252	PASS	..
513	B_Australian-4.DG	B_Australian-4	B_Australian-4		..	PrueferNature2013	Modern	0	0	present	..	Australian.DG	..	Australia	-13	143	1240K pulldown padded to 3.2M snpset	Shotgun.diploid	1	43.26	1118393	583758	M	n/a (no relatives detected)	..	..	..	..	..	..	..	..	B_Australian-4	PASS	..
7548	SI-53_noUDG.SG	SI-53	SI-53	petrous	2018	HaberAJHG2018	Direct (WARNING MISSING LAB CODE): IntCal20	851	40	1030-1161 calCE (949±29 BP)	..	Lebanon_Medieval_o4.SG	Sidon	Lebanon	33.560556	35.398056	Repulldown on 3.2M snpset	Shotgun	1	4.363621	1088374	569963	M	n/a (no relatives detected)	..	..	..	T2	..	..	..	ds.minus	..	PASS	..
7864	HGDP01198.DG	HGDP01198	HGDP01198	..	2020	BergstromScience2020	Modern	0	0	present	..	Miao.DG	..	China	28	109	1240K pulldown padded to 3.2M snpset	Shotgun.diploid	..	..	1140907	588891	F	n/a (no relatives detected)	n/a (female)	n/a (female)	..	..	..	..	..	..	..	PASS	..
1982	I10758	I10758	CRCO_1 (0009SCRU Santa Cruz, Curacao, 0009SCRU001SADNA, trench 1, feature F001, Fill 1, planum 1) | 796 (0009SCRU001SADNA, Trench 1; Feature F001; Planum 1)	petrous	2020	FernandesSirakNature2020	Direct: IntCal20	666	15	1267-1299 calCE (720±20 BP, PSUAMS-7292)	..	Curacao_SantaCruz_Ceramic	Santa Cruz	Curacao	12.3	-69.150000000000006	Repulldown on 3.2M snpset	1240K	2	4.957748	892334	485860	F	n/a (no relatives detected)	n/a (female)	n/a (female)	..	C1b	..	..	0.008	ds.half,ds.half	S10758.E1.L2,S13486.Y1.E1.L1	PASS	..
9527	I3388	I3388	StPet53 (collection 6612, kurgan 1, individual 6)	petrous	2019	NarasimhanPattersonScience2019	Context: Maternal relationship with Dated, I3951 and I6741, mate of Dated, I9350	4650	58	2800-2600 BCE	30-40	Russia_Afanasievo	Altai Mountains, Yenisey River, left bank of Karasuk tributary, Karasuk III	Russia	48.832683	83.909744	Repulldown on 3.2M snpset	1240K	1	2.697	701672	391598	F	Russia, Altai Mountains, Yenisey River, left bank of Karasuk tributary, Karasuk III Family A (5 members) I3388-I3950-I3949-I6714 have a mother, father, son1 and son2 relationship in that order. I3951 is a first deg relation to I13950 and a 2nd or 3rd to I3949 and I16714 	n/a (female)	n/a (female)	570	U5a1d2b	[0.991,0.998]	0.085	0.014	ds.half	S3388.E1.L2	PASS	..
2955	I20641	I20641	DNA_code = PJ011, Code_on_bag = HP2BA1180 AC 17157, Area=BA, Context=1180, Grave=171	tooth (molar)	2022	GretzingerNature2022	Context: Archaeological - Period	1450	58	400-600 CE	..	England_EarlyMedieval_Saxon	England, North Yorkshire, Vale of Pickering, West Heslerton	United Kingdom	54.170989	-0.60573900000000003	Repulldown on 3.2M snpset	1240K	1	1.51	707709	382976	M	n/a (no relatives detected)	..	..	300.3	H1a3b	[0.980,0.996]	0.237	0.422	ss.half	S20641.E1.L1	PASS	..
1674	HG01139.SG	HG01139	..	..	..	1KGPhase3	Modern	0	0	present	..	CLM.SG	Medellin	Colombia	6.230833	-75.590556000000007	1240K pulldown padded to 3.2M snpset	Shotgun	..	..	1139465	588041	M	n/a (no relatives detected)	..	..	..	..	..	..	..	..	..	PASS	..
9481	I5408	I5408	OSTCOR_24	tooth (canine)	2017	MathiesonNature2018	Direct (WARNING TO MARINE CALIBRATE IN Intcal20): IntCal13 range with freshwater marine calibration	8704	155	7022-6485 calBCE (8277±34 BP, MAMS-28615)	..	Romania_IronGates_Mesolithic	Iron Gates, Ostrovul Corbului	Romania	44.517	22.722	Repulldown on 3.2M snpset	1240K	1	0.643	518325	275097	M	n/a (no relatives detected)	..	..	109	K1+16362	[0.998,1.000]	0.083	0.428	ds.half	S5408.E1.L1	PASS	..
10328	I23210	I23210	P7490 (6334)	petrous	2021	PattersonNature2021	Context: Archaeological - Period	3900	87	2100-1800 BCE	..	Serbia_BA_Maros	North Banat, Čoka, Ostojicevo	Serbia	45.888056	20.166667	Repulldown on 3.2M snpset	1240K	1	7.017	834168	459813	F	n/a (no relatives detected)	n/a (female)	n/a (female)	134.2	J2b1a1	[0.984,0.997]	0.142	0.016	ds.half	S23210.Y1.E1.L1	PASS	..
11358	VK270_noUDG.SG	VK270	Sweden_Karda 25	petrous	2020	MargaryanWillerslevNature2020	Context: Archaeological - Period	1000	87	800-1100 CE	..	Sweden_Viking.SG	Karda	Sweden	57.18	13.93	Repulldown on 3.2M snpset	Shotgun	..	0.04	30925	16656	F	n/a (no relatives detected)	n/a (female)	n/a (female)	11.2	U4	..	..	..	ds.minus	..	PASS	..
9679	NEO253_noUDG.SG	NEO253	NEO253	tooth	2019	SikoraNature2019	Direct: IntCal20	1721	55	125-330 calCE (1822±35 BP, UBA-34061)	..	Russia_Ekven_IA.SG	Ekven	Russia	66	-170.1	Repulldown on 3.2M snpset	Shotgun	..	0.079383	67500	35715	M	n/a (no relatives detected)	..	..	..	A2b1	..	..	..	ds.minus	..	PASS	..
10148	HGDP00882.DG	HGDP00882	..	..	2020	BergstromScience2020	Modern	0	0	present	..	Russian.DG	Vologda Administrative Region	Russia	61	40	1240K pulldown padded to 3.2M snpset	Shotgun.diploid	..	..	1133709	585651	M	n/a (no relatives detected)	..	..	..	..	..	..	..	..	..	PASS	..
2226	MIB035	MIB035	Mikulovice_18	..	2021	PapacScienceAdvances2021	Direct: IntCal20	3795	50	1941-1751 calBCE (3528±25 BP, CRL-19414)	..	Czech_EBA_Unetice	Bohemia, Mikulovice	Czech Republic	49.992004	15.776861	Repulldown on 3.2M snpset	1240K	1	1.552221	753816	411089	M	Bohemia, Mikulovice Family A (21 members) (mother-son: MIB017-MIB052 | son-mother: MIB022-MIB048, MIB043-MIB048 | son-father: MIB022-MIB087, MIB043-MIB087, MIB010-MIB012 | daughter-father: MIB042-MIB043, MIB011-MIB012 | father-son: MIB043-MIB041, MIB012-MIB015, MIB012-MIB018, MIB012-MIB030, MIB012-MIB035 | mother-daughter: MIB044-MIB033 | 2d: MIB054-MIB017, MIB054-MIB052, MIB017-MIB020, MIB017-MIB058, MIB017-MIB087, MIB020-MIB052, MIB020-MIB058, MIB022-MIB041, MIB022-MIB042, MIB042-MIB048, MIB042-MIB087, MIB052-MIB058, MIB041-MIB048, MIB033-MIB012, MIB012-MIB034 | 2/3d: MIB054-MIB020, MIB054-MIB022, MIB054-MIB042, MIB054-MIB043, MIB054-MIB058, MIB054-MIB087, MIB017-MIB022, MIB017-MIB042, MIB017-MIB043, MIB020-MIB022, MIB020-MIB043, MIB020-MIB087, MIB022-MIB058, MIB043-MIB058, MIB058-MIB087, MIB087-MIB041, MIB033-MIB010, MIB033-MIB011, MIB033-MIB015, MIB033-MIB018, MIB033-MIB030, MIB033-MIB035, MIB010-MIB034, MIB011-MIB034, MIB015-MIB034, MIB018-MIB034, MIB030-MIB034, MIB035-MIB034)	..	R1b1a1b1a1a2b1 (xZ2103, xZ2105)	..	K1b1b1	..	..	..	ds.half	MIB035.B0101.TF1.1	PASS	..
5934	I2924	I2924	TH16-56 (33-16-56 (DF07 X 6))	petrous	2019	NarasimhanPattersonScience2019	Direct: IntCal20	4715	65	2882-2636 calBCE (4170±25 BP, PSUAMS-2262)	..	Iran_C_TepeHissar	Tepe Hissar	Iran	36.154444	54.383611	Repulldown on 3.2M snpset	1240K	1	1.386	600163	330039	F	n/a (no relatives detected)	n/a (female)	n/a (female)	454	U5b2	[0.991,0.998]	0.048	0.013	ds.half	S2924.E1.L1	PASS	damage.ds.half=0.048
11120	HG03998.SG	HG03998	..	..	..	1KGPhase3	Modern	0	0	present	..	STU.SG	Tamils sampled from United Kingdom	Sri Lanka	..	..	1240K pulldown padded to 3.2M snpset	Shotgun	..	..	1116658	577727	M	n/a (no relatives detected)	..	..	..	..	..	..	..	..	..	PASS	..
5770	HG03796.SG	HG03796	..	..	..	1KGPhase3	Modern	0	0	present	..	Ignore_BEB_o.SG	..	Bangladesh	23.763889	90.388889	1240K pulldown padded to 3.2M snpset	Shotgun	..	..	1149037	592631	F	n/a (no relatives detected)	n/a (female)	n/a (female)	..	..	..	..	..	..	..	PASS	..
5635	HG01603.SG	HG01603	..	..	..	1KGPhase3	Modern	0	0	present	..	IBS.SG	Castilla y Leon	Spain	..	..	1240K pulldown padded to 3.2M snpset	Shotgun	..	..	1129318	582864	M	n/a (no relatives detected)	..	..	..	..	..	..	..	..	..	PASS	..
2732	I15674	I15674	1842 (209)	petrous	2020	FernandesSirakNature2020	Context: Date(s) from same family (I15973)	625	43	1250-1400 CE	..	Dominican_LaCaleta_Ceramic	La Caleta	Dominican Republic	18.45	-69.69	Repulldown on 3.2M snpset	1240K	1	1.628274	690215	372416	F	Dominican Republic, La Caleta Family A (2 members) (I15674 and I15973 are 2nd or 3rd degree relatives)	n/a (female)	n/a (female)	228.3	C1b2	[0.966,0.985]	0.086	0.008	ss.half	S15674.Y1.E1.L1	PASS	damage.ss.half=0.086
15751	HG03824.DG	HG03824	..	..	..	1KGPhase3	Modern	0	0	present	..	BEB.DG	Bengalis	Bangladesh	23.763889	90.388889	1240K pulldown padded to 3.2M snpset	Shotgun.diploid	..	..	858532	430599	M	n/a (no relatives detected)	..	..	..	..	..	..	..	..	..	PASS_MAYBE_REPLACE_IN_FUTURE_WITH_LESS_FILTERED_VERSION_WITH_MORE_SNPS_COVERED	..
5481	SZ11.SG	SZ11	SZ11	petrous	2018	AmorimNatureCommunications2018	Context: Dates on contextual mateiral in same cemetery	1442	55	412-604 CE	..	Hungary_Langobard.SG	Szólád	Hungary	46.283333	17.85	Repulldown on 3.2M snpset	Shotgun	..	9.279219	1149655	592954	M	n/a (no relatives detected)	..	..	126.81	K2a3a	..	0.115	..	ds.half	..	PASS	..
11263	vbj002_noUDG.SG	vbj002	vbj002	bone (cranial), tooth (molar)	2020	CoutinhoJakobssonAJPA2020	Direct: IntCal20	4780	65	2913-2697 calBCE (4236±33 BP, Ua-57855)	..	Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe_minus.SG	Gotland, Västerbjers	Sweden	57.58	18.7	Repulldown on 3.2M snpset	Shotgun	2	0.118997	93214	49541	F	n/a (no relatives detected)	n/a (female)	n/a (female)	64.7	U5b2a2	..	..	..	ds.minus,ds.minus	..	PASS	..
7128	I11737	I11737	Mereke, Kurgan 1, Burial 10	petrous	2019	NarasimhanPattersonScience2019	Direct: IntCal20	4046	45	2197-2032 calBCE (3710±20 BP, PSUAMS-4902)	..	Kazakhstan_Mereke_MBA	Mereke, Taskala district, Zapadno-Kazahstanskaya Oblast	Kazakhstan	50.770236	49.340042	Repulldown on 3.2M snpset	1240K	1	4.010802	751115	406253	M	n/a (no relatives detected)	..	..	1430	U5a1b	[0.986,0.998]	0.106	0.415	ds.half	S11737.E1.L1	PASS	..
5865	HGDP00927.DG	HGDP00927	..	..	2020	BergstromScience2020	Modern	0	0	present	..	Ignore_Yoruba(discovery).DG	..	Nigeria	7.4	3.9	1240K pulldown padded to 3.2M snpset	Shotgun.diploid	..	..	1136584	587235	M	n/a (no relatives detected)	..	..	..	..	..	..	..	..	..	PASS	..
9750	I0122	I0122	SVP HB 35, grave 12 (SVP 35, Khvalynsk II, Grave 12)	bone (long bone)	2015	MathiesonNature2015	Direct: IntCal20 (there is almost certainly a freshwater reservoir effect correction but this is not applied)	6788	44	4936-4730 calBCE (5960±25 BP, PSUAMS-4031)	..	Russia_Khvalynsk_Eneolithic	Samara Oblast, Volga River Valley, Khvalynsk II	Russia	52.353369	48.078367	1240K pulldown padded to 3.2M snpset	1240K	2	0.723	560294	305239	M	Russia, Khvalynsk - Khlopkhov Bugor cross-site family (8 members: 7 from Khvalynsk II and 1 from Khloplov Bugor) I6301-I6107 have a 2nd or 3rd deg relation across sites; I0122-I6403-I6406 have an uncle-father-son relationship; the sibling pair I0122-I6403 are also (a) 2nd degree relatives of I6736 (who is thus a 3rd degree relative of I6406), (b) and 3rd degree relatives of I6738, I6109, and I6107; finally I6107-I6109 are 3rd degree relatives	..	..	119.298811	H2a1	[0.973,0.992]	..	..	ds.plus,ds.half	S0122.E1.L2,S0122.E2.L1	PASS	..
5957	I1945	I1945	GD16 (Ganj Dareh #16)	petrous	2016	NarasimhanPattersonScience2019 (supplement of Lazaridis Nature 2016)	Context: Archaeological - Period	9800	87	8000-7700 BCE	..	Iran_GanjDareh_N	Ganj Dareh	Iran	34.45	48.116	Repulldown on 3.2M snpset	1240K	2	0.242441	240450	128440	M	n/a (no relatives detected)	..	P1(xQ,R1b1a2,R1a1a1b1a1b,R1a1a1b1a3a,R1a1a1b2a2a) 	14.20985	J1	[0.911,0.973]	..	..	ds.half,ds.half	S1945.E1.L2,S1945.E1.L3	PASS	Xcontam=[0,0], mtcontam=[0.911,0.973]
15605	HG02808.DG	HG02808	..	..	..	1KGPhase3	Modern	0	0	present	..	GWD.DG	Western Divisions	Gambia	13.25	-16.316666999999999	1240K pulldown padded to 3.2M snpset	Shotgun.diploid	..	..	858366	430545	F	n/a (no relatives detected)	n/a (female)	n/a (female)	..	..	..	..	..	..	..	PASS_MAYBE_REPLACE_IN_FUTURE_WITH_LESS_FILTERED_VERSION_WITH_MORE_SNPS_COVERED	..
8289	HG03088.SG	HG03088	..	..	..	1KGPhase3	Modern	0	0	present	..	MSL.SG	Mende	Sierra Leone	7.875833	-11.190833	1240K pulldown padded to 3.2M snpset	Shotgun	..	..	1081657	564157	F	n/a (no relatives detected)	n/a (female)	n/a (female)	..	..	..	..	..	..	..	PASS	..
14995	NA20896.DG	NA20896	..	..	..	1KGPhase3	Modern	0	0	present	..	GIH.DG	Gujaratis, Houston Texas	USA	..	..	1240K pulldown padded to 3.2M snpset	Shotgun.diploid	..	..	858511	430585	F	n/a (no relatives detected)	n/a (female)	n/a (female)	..	..	..	..	..	..	..	PASS_MAYBE_REPLACE_IN_FUTURE_WITH_LESS_FILTERED_VERSION_WITH_MORE_SNPS_COVERED	..
16367	K3-12.SG	K3-12	K3per12merged(12)	petrous	2022	MarotiTorokCurrBio2022	Context:Archaeological-period	970	12	960-1000 CE	middle adult 	Hungary_Conqueror_Elite	Borsod-Abaúj-Zemplén County, Karos-3	Hungary	48.46036	21.80639	NativePulldownon3.2Msnpset	Shotgun	3	..	981640	516809	M	KarosFamilyA(2Members)(2d:K2-52-K3-12)	..	..	175.773	A13	..	0.139	0.396	ds.half,ds.half,ds.half	KK312-G9880_S6_L001:KK312-G9880_S6_L002:tib010-all.hs37d5.fa_K3per12	PASS	..
817	HGDP00986.DG	HGDP00986	..	..	2020	BergstromScience2020	Modern	0	0	present	..	Biaka.DG	..	Central African Republic	4	17	1240K pulldown padded to 3.2M snpset	Shotgun.diploid	..	..	1134690	586227	M	n/a (no relatives detected)	..	..	..	..	..	..	..	..	..	PASS	..
8176	BAZ001	BAZ001	AT-846	petrous	2020	JeongCell2020	context: Historical - period	700	144	1000-1500 CE	..	Mongolia_Umungobi_LateMedieval	Umungobi, Banzart Khairkhan	Mongolia	43.199528	101.038041	Repulldown on 3.2M snpset	1240K	1	2.676771	886456	485846	F	n/a (no relatives detected)	n/a (female)	n/a (female)	..	G3a3	..	..	..	ds.half	BAZ001.A0101	PASS	..
